DIV,BC,N_CELLS,TEMPLATE,CASE,USER,M_TIME,TIME,DELTA_X,L_INF_E_PSI,E_VOL_ALPHA,E_VOL_ALPHA_REL,E_GEOM_ALPHA,E_GEOM_ALPHA_REL,E_BOUND_ALPHA,ELAPSED_CPU_TIME,MAX_CFL,MAX_ABS_SUM_VOL_FLUXES,O(E_VOL_ALPHA),O(E_VOL_ALPHA_REL),O(E_GEOM_ALPHA),O(E_GEOM_ALPHA_REL),O(E_BOUND_ALPHA),O_LOCAL(E_VOL_ALPHA),O_LOCAL(E_VOL_ALPHA_REL),O_LOCAL(E_GEOM_ALPHA),O_LOCAL(E_GEOM_ALPHA_REL),O_LOCAL(E_BOUND_ALPHA)
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.2734375,0.015625,0.729455689185,4.77099834873e-06,0.00033973290837,0.0277349055529,1.97494516621,0,48.25,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.27734375,0.015625,0.725423097609,5.51495099725e-06,0.000392708235229,0.0278396068661,1.98240072982,0,48.86,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.28125,0.015625,0.721159845212,5.64373297844e-06,0.000401878533313,0.0279187556778,1.98803675273,0,49.48,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.28515625,0.015625,0.717629464727,6.45294294953e-06,0.00045950069892,0.0279699510759,1.99168227097,0,50.06,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.2890625,0.015625,0.713928864506,6.24922988847e-06,0.000444994713873,0.0279970019299,1.99360850624,0,50.66,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.29296875,0.015625,0.710054912946,7.12679172682e-06,0.000507484074343,0.0280040417446,1.99410979686,0,51.24,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.296875,0.015625,0.705178952016,7.33496378024e-06,0.000522307574999,0.028003917369,1.99410094033,0,54.22,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.30078125,0.015625,0.701795874672,8.23628253935e-06,0.00058648861658,0.0280454047198,1.99705516863,0,54.77,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.3046875,0.015625,0.698251116856,8.13034720597e-06,0.000578945180955,0.0280715229473,1.9989149935,0,55.38,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.30859375,0.015625,0.69453421608,9.13295627518e-06,0.000650338895676,0.0280775898725,1.99934700668,0,55.97,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.3125,0.015625,0.689101759971,9.35528367276e-06,0.000666170369063,0.0280774048222,1.99933382963,0,56.53,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.31640625,0.015625,0.685846960698,1.03603545664e-05,0.000737739385199,0.0280763997513,1.99926226061,0,57.13,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.3203125,0.015625,0.682444217274,1.03596198857e-05,0.000737687070107,0.028076400486,1.99926231293,0,57.71,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.32421875,0.015625,0.678876626198,1.14522871467e-05,0.000815493642098,0.0280753078187,1.99918450636,0,58.25,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.328125,0.015625,0.672954224104,1.16779521599e-05,0.000831562780174,0.0280750821537,1.99916843722,0,58.8,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.33203125,0.015625,0.669807475534,1.275486274e-05,0.000908247351556,0.0280740052431,1.99909175265,0,59.34,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.3359375,0.015625,0.666530257838,1.2884085841e-05,0.000917449060871,0.02807387602,1.99908255094,0,59.75,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.33984375,0.015625,0.659739265761,1.39739314992e-05,0.000995054712362,0.0280727861744,1.99900494529,0,60.2,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.34375,0.015625,0.656758471232,1.42006990753e-05,0.00101120236167,0.0280725594068,1.99898879764,0,60.64,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.34765625,0.015625,0.653699562419,1.5346452205e-05,0.00109278906838,0.0280714136537,1.99890721093,0,61.1,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.3515625,0.015625,0.650530177519,1.5643418764e-05,0.00111393544183,0.0280711166871,1.99888606456,0,61.53,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.35546875,0.015625,0.64346942976,1.66193856918e-05,0.00118343202485,0.0280701407202,1.99881656798,0,62.06,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.359375,0.015625,0.640532922253,1.6845520996e-05,0.00119953465138,0.0280699145849,1.99880046535,0,62.52,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.36328125,0.015625,0.637542440936,1.80851622103e-05,0.00128780693409,0.0280686749437,1.99871219307,0,63.13,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.3671875,0.015625,0.634463004413,1.84504194249e-05,0.00131381614364,0.0280683096864,1.99868618386,0,63.71,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.37109375,0.015625,0.6272028917,1.93110392956e-05,0.00137509910169,0.0280674490666,1.9986249009,0,64.2,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.375,0.015625,0.624292626453,1.95380017255e-05,0.00139126062614,0.0280672221041,1.99860873937,0,64.81,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.37890625,0.015625,0.621352429618,2.08554425899e-05,0.00148507286076,0.0280659046633,1.99851492714,0,65.36,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.3828125,0.015625,0.618345543206,2.10588427323e-05,0.00149955656352,0.0280657012631,1.99850044344,0,65.94,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.38671875,0.015625,0.610949731675,2.19775729951e-05,0.0015649774422,0.0280647825329,1.99843502256,0,66.54,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.390625,0.015625,0.60804967838,2.22102849223e-05,0.00158154837643,0.028064549821,1.99841845162,0,67.05,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.39453125,0.015625,0.605143145771,2.36139131635e-05,0.0016814978356,0.0280631461927,1.99831850216,0,70.07,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.3984375,0.015625,0.602192328585,2.37824857224e-05,0.00169350153828,0.0280629776202,1.99830649846,0,70.61,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.40234375,0.015625,0.59471754068,2.45116660086e-05,0.00174542495583,0.0280622484399,1.99825457504,0,71.11,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.40625,0.015625,0.591813646204,2.48031510696e-05,0.00176618100316,0.0280619569548,1.998233819,0,71.72,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.41015625,0.015625,0.588925786393,2.62881846701e-05,0.00187192716932,0.0280604719212,1.99812807283,0,72.34,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.4140625,0.015625,0.581598942583,2.62946451961e-05,0.00187238720999,0.0280604654607,1.99812761279,0,72.85,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.41796875,0.015625,0.578511890089,2.69602427218e-05,0.00191978303088,0.0280597998632,1.99808021697,0,73.44,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.421875,0.015625,0.575591974991,2.72671498315e-05,0.00194163725034,0.028059492956,1.99805836275,0,74.03,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.42578125,0.015625,0.572709434122,2.87935216794e-05,0.00205032702746,0.0280579665842,1.99794967297,0,74.52,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.4296875,0.015625,0.56567569527,2.8598899829e-05,0.00203646840869,0.028058161206,1.99796353159,0,75.16,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.43359375,0.015625,0.562336729533,2.92360695668e-05,0.00208183994569,0.0280575240363,1.99791816005,0,75.76,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.4375,0.015625,0.559390348384,2.95398058459e-05,0.00210346837688,0.0280572203,1.99789653162,0,76.33,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.44140625,0.015625,0.556501357013,3.10625593635e-05,0.0022119005002,0.0280556975465,1.9977880995,0,76.94,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.4453125,0.015625,0.549773901769,3.06927793828e-05,0.00218556923384,0.0280560673265,1.99781443077,0,77.46,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.44921875,0.015625,0.546363385639,3.1350824645e-05,0.00223242727369,0.0280554092812,1.99776757273,0,78.02,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.453125,0.015625,0.543213003365,3.16379176342e-05,0.00225287057069,0.0280551221882,1.99774712943,0,78.64,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.45703125,0.015625,0.54030728609,3.31486434093e-05,0.00236044622337,0.0280536114625,1.99763955378,0,79.29,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.4609375,0.015625,0.533894466273,3.2560564888e-05,0.00231857037019,0.028054199541,1.99768142963,0,79.85,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.46484375,0.015625,0.53044915479,3.32093231904e-05,0.00236476710487,0.0280535507827,1.9976352329,0,80.41,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.46875,0.015625,0.527086806761,3.35171710584e-05,0.00238668831378,0.0280532429348,1.99761331169,0,81.08,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.47265625,0.015625,0.524131663545,3.5154026613e-05,0.00250324540677,0.0280516060793,1.99749675459,0,81.61,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.4765625,0.015625,0.518037868286,3.41938588342e-05,0.00243487384841,0.028052566247,1.99756512615,0,82.21,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.48046875,0.015625,0.514554372027,3.47320937176e-05,0.0024732004394,0.0280520280122,1.99752679956,0,82.82,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.484375,0.015625,0.511162926714,3.51653015041e-05,0.0025040482684,0.0280515948044,1.99749595173,0,83.42,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.48828125,0.015625,0.507844091186,3.63577767282e-05,0.00258896195867,0.0280504023291,1.99741103804,0,83.93,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.4921875,0.015625,0.502204253342,3.55358423454e-05,0.00253043371406,0.0280512242635,1.99746956629,0,86.93,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.49609375,0.015625,0.498679795022,3.61172429079e-05,0.00257183404364,0.028050642863,1.99742816596,0,87.45,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.5,0.015625,0.495255644574,3.65763292014e-05,0.00260452462751,0.0280501837767,1.99739547537,0,88.05,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.50390625,0.015625,0.491913424791,3.76450068404e-05,0.00268062294821,0.028049115099,1.99731937705,0,88.65,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.5078125,0.015625,0.486393507505,3.66981405839e-05,0.0026131985637,0.0280500619653,1.99738680144,0,89.19,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.51171875,0.015625,0.482825852671,3.72665698376e-05,0.00265367523325,0.028049493536,1.99734632477,0,89.77,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.515625,0.015625,0.47936595624,3.77492638318e-05,0.00268804687258,0.028049010842,1.99731195313,0,90.36,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.51953125,0.015625,0.475583043959,3.86053143722e-05,0.00274900445809,0.0280481547915,1.99725099554,0,90.95,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.5234375,0.015625,0.470605318239,3.76295731903e-05,0.00267952394997,0.0280491305327,1.99732047605,0,91.52,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.52734375,0.015625,0.46699271116,3.81835244367e-05,0.0027189696706,0.0280485765814,1.99728103033,0,92.05,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
linear,zeroGradient,64,3Dtranslation,3Dtranslation_hex_BC-div-source-h_00001_3Dtranslation,julian,2022-12-20_064009,0.53125,0.015625,0.463494537927,3.86869740751e-05,0.00275481927636,0.0280480731318,1.99724518072,0,92.68,0.25,0.00048828125,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,,5.211961232082771,5.241764898303472,-0.014774735833573681,0.01502893038530581,
